S.No,Time,Cycle,Lo-V,Hi-V,V-rise,Intensify,P-rise,Biscuit_Thick,Cast pressure,Cycle Time,,,
1765,06:20:20,5032513,0.26,4.38,23,236,59,19,944,00:01:04,,,
1766,06:21:10,5032514,0.26,4.3,22,239,35,20,956,00:00:50,,,
1767,06:22:00,5032515,0.26,4.36,23,240,45,20,960,00:00:50,,,
1768,06:22:50,5032516,0.26,4.39,24,240,39,19,960,00:00:50,,,
1769,06:23:40,5032517,0.26,4.3,24,241,37,19,964,00:00:50,,,
1770,06:24:30,5032518,0.26,4.3,24,243,38,20,972,00:00:50,,,
1771,06:25:20,5032519,0.26,4.33,23,240,51,19,960,00:00:50,,,
1772,06:29:38,5032520,0.26,4.49,23,239,52,18,956,00:04:18,,,
1773,06:30:28,5032521,0.26,4.49,22,241,54,19,964,00:00:50,,,
1774,06:31:20,5032522,0.26,4.42,24,241,37,19,964,00:00:52,,,
1775,06:47:23,5032531,0.26,4.4,23,240,46,18,960,00:16:03,,,
1776,06:47:48,5032532,0.26,4.31,23,240,37,19,960,00:00:25,,,
1777,06:48:35,5032533,0.26,4.42,25,240,38,18,960,00:00:47,,,
1778,06:49:22,5032534,0.26,4.42,24,240,37,18,960,00:00:47,,,
1779,06:50:08,5032535,0.26,4.42,24,240,50,16,960,00:00:46,,,
1780,06:50:55,5032536,0.26,4.37,23,241,34,19,964,00:00:47,,,
1781,06:51:43,5032537,0.26,4.32,22,241,38,20,964,00:00:48,,,
1782,06:52:29,5032538,0.26,4.24,22,242,57,20,968,00:00:46,,,
1783,06:53:16,5032539,0.26,4.42,25,242,58,20,968,00:00:47,,,
1784,06:54:02,5032540,0.26,4.42,23,239,35,19,956,00:00:46,,,
1785,07:01:36,5032541,0.26,4.5,25,239,56,19,956,00:07:34,,,
1786,07:02:35,5032542,0.26,4.42,21,239,37,20,956,00:00:59,,,
1787,07:03:24,5032543,0.26,4.42,21,240,37,19,960,00:00:49,,,
1788,07:04:13,5032544,0.26,4.32,23,240,51,21,960,00:00:49,,,
1789,07:05:02,5032545,0.26,4.37,24,240,50,19,960,00:00:49,,,
1790,07:05:51,5032546,0.26,4.39,24,242,36,20,968,00:00:49,,,
1791,07:06:40,5032547,0.26,4.32,23,240,37,20,960,00:00:49,,,
1792,07:07:29,5032548,0.26,4.33,23,240,46,19,960,00:00:49,,,
1793,07:08:17,5032549,0.26,4.32,23,241,37,20,964,00:00:48,,,
1794,07:09:06,5032550,0.26,4.34,25,241,37,20,964,00:00:49,,,
1795,07:09:55,5032551,0.26,4.4,22,240,52,20,960,00:00:49,,,
1796,07:10:44,5032552,0.26,4.42,25,240,36,19,960,00:00:49,,,
1797,07:13:06,5032553,0.26,4.31,25,241,56,22,964,00:02:22,,,
1798,07:13:53,5032554,0.26,4.42,23,241,35,22,964,00:00:47,,,
1799,07:14:42,5032555,0.26,4.39,22,240,35,20,960,00:00:49,,,
1800,07:15:30,5032556,0.26,4.33,24,240,55,21,960,00:00:48,,,
1801,07:16:19,5032557,0.26,4.42,21,239,36,19,956,00:00:49,,,
1802,07:17:08,5032558,0.26,4.48,24,243,46,17,972,00:00:49,,,
1803,07:17:57,5032559,0.26,4.42,22,239,48,20,956,00:00:49,,,
1804,07:18:46,5032560,0.26,4.4,25,241,35,19,964,00:00:49,,,
1805,07:19:35,5032561,0.26,4.46,23,239,36,20,956,00:00:49,,,
1806,07:20:23,5032562,0.26,4.38,23,240,35,20,960,00:00:48,,,
1807,07:21:12,5032563,0.26,4.42,23,239,48,19,956,00:00:49,,,
1808,07:22:02,5032564,0.26,4.42,21,239,40,19,956,00:00:50,,,
1809,07:22:50,5032565,0.26,4.4,22,240,45,19,960,00:00:48,,,
1810,07:23:39,5032566,0.26,4.32,22,241,49,19,964,00:00:49,,,
1811,07:24:28,5032567,0.26,4.51,22,241,37,19,964,00:00:49,,,
1812,07:25:17,5032568,0.26,4.42,23,240,50,20,960,00:00:49,,,
1813,07:26:06,5032569,0.26,4.51,23,240,37,19,960,00:00:49,,,
1814,07:26:55,5032570,0.26,4.42,22,240,41,20,960,00:00:49,,,
1815,07:27:44,5032571,0.26,4.39,24,240,41,20,960,00:00:49,,,
1816,07:28:33,5032572,0.26,4.42,22,240,36,19,960,00:00:49,,,
1817,07:29:22,5032573,0.26,4.28,23,240,35,20,960,00:00:49,,,
1818,07:30:10,5032574,0.26,4.33,24,240,56,20,960,00:00:48,,,
1819,07:30:59,5032575,0.26,4.38,25,240,51,20,960,00:00:49,,,
1820,07:31:49,5032576,0.26,4.42,22,241,42,20,964,00:00:50,,,
1821,07:32:37,5032577,0.26,4.37,23,240,40,19,960,00:00:48,,,
1822,07:33:26,5032578,0.26,4.4,24,241,57,20,964,00:00:49,,,
1823,07:34:15,5032579,0.26,4.42,24,241,41,19,964,00:00:49,,,
1824,07:35:04,5032580,0.26,4.37,23,240,37,19,960,00:00:49,,,
1825,07:35:52,5032581,0.26,4.42,24,241,50,20,964,00:00:48,,,
1826,07:36:41,5032582,0.26,4.42,25,241,35,18,964,00:00:49,,,
1827,07:37:30,5032583,0.26,4.4,24,241,41,19,964,00:00:49,,,
1828,07:38:19,5032584,0.26,4.42,21,240,36,18,960,00:00:49,,,
1829,07:39:08,5032585,0.26,4.34,23,241,37,20,964,00:00:49,,,
1830,07:39:57,5032586,0.26,4.44,22,241,57,20,964,00:00:49,,,
1831,07:40:46,5032587,0.26,4.42,24,241,37,19,964,00:00:49,,,
1832,07:41:35,5032588,0.26,4.39,25,240,57,20,960,00:00:49,,,
1833,07:42:24,5032589,0.26,4.42,24,240,36,19,960,00:00:49,,,
1834,09:28:18,5032712,0.26,4.32,21,235,60,22,940,01:45:54,,,
1835,09:28:44,5032713,0.26,4.4,22,241,38,24,964,00:00:26,,,
1836,09:31:07,5032714,0.26,4.42,23,238,53,28,952,00:02:23,,,
1837,09:32:43,5032715,0.26,4.22,21,244,56,29,976,00:01:36,,,
1838,09:34:24,5032716,0.26,4.39,25,240,62,29,960,00:01:41,,,
1839,09:36:05,5032717,0.26,4.33,22,242,60,31,968,00:01:41,,,
1840,09:40:47,5032718,0.26,4.07,24,242,61,30,968,00:04:42,,,
1841,09:41:37,5032719,0.26,4.37,23,241,46,20,964,00:00:50,,,
1842,09:42:25,5032720,0.26,4.46,25,240,51,21,960,00:00:48,,,
1843,09:43:14,5032721,0.26,4.47,22,242,60,20,968,00:00:49,,,
1844,09:44:03,5032722,0.26,4.51,23,243,53,20,972,00:00:49,,,
1845,09:44:52,5032723,0.26,4.42,23,242,58,19,968,00:00:49,,,
1846,09:45:41,5032724,0.26,4.42,22,246,45,20,984,00:00:49,,,
1847,09:46:30,5032725,0.26,4.36,23,241,51,20,964,00:00:49,,,
1848,09:47:18,5032726,0.26,4.39,23,241,51,19,964,00:00:48,,,
1849,09:48:08,5032727,0.26,4.46,22,240,47,19,960,00:00:50,,,
1850,09:48:56,5032728,0.26,4.42,25,241,37,21,964,00:00:48,,,
1851,09:49:54,5032729,0.26,4.56,23,241,34,14,964,00:00:58,,,
1852,09:50:43,5032730,0.26,4.43,25,240,34,15,960,00:00:49,,,
1853,09:51:32,5032731,0.26,4.51,22,241,33,16,964,00:00:49,,,
1854,09:52:21,5032732,0.26,4.48,23,240,34,14,960,00:00:49,,,
1855,09:53:09,5032733,0.26,4.42,25,241,42,17,964,00:00:48,,,
1856,09:53:58,5032734,0.26,4.42,24,240,49,19,960,00:00:49,,,
1857,09:54:46,5032735,0.26,4.34,24,241,37,18,964,00:00:48,,,
1858,09:55:35,5032736,0.26,4.46,22,241,58,23,964,00:00:49,,,
1859,09:56:24,5032737,0.26,4.32,24,243,54,20,972,00:00:49,,,
1860,09:57:13,5032738,0.26,4.33,24,241,36,20,964,00:00:49,,,
1861,09:58:01,5032739,0.26,4.4,22,242,47,20,968,00:00:48,,,
1862,09:58:50,5032740,0.26,4.42,23,242,49,20,968,00:00:49,,,
1863,09:59:39,5032741,0.26,4.51,22,242,53,18,968,00:00:49,,,
1864,10:00:28,5032742,0.26,4.43,22,241,37,19,964,00:00:49,,,
1865,10:01:17,5032743,0.26,4.44,22,242,39,20,968,00:00:49,,,
1866,10:02:05,5032744,0.26,4.4,23,240,33,20,960,00:00:48,,,
1867,10:02:54,5032745,0.26,4.4,23,243,53,20,972,00:00:49,,,
1868,10:03:43,5032746,0.26,4.42,22,243,40,19,972,00:00:49,,,
1869,10:04:32,5032747,0.26,4.5,25,242,55,20,968,00:00:49,,,
1870,10:05:21,5032748,0.26,4.39,23,242,55,19,968,00:00:49,,,
1871,10:06:10,5032749,0.26,4.39,25,240,41,20,960,00:00:49,,,
1872,10:06:59,5032750,0.26,4.4,23,242,38,20,968,00:00:49,,,
1873,10:07:47,5032751,0.26,4.4,25,241,56,20,964,00:00:48,,,
1874,10:08:36,5032752,0.26,4.48,24,242,57,20,968,00:00:49,,,
1875,10:09:25,5032753,0.26,4.46,22,241,34,20,964,00:00:49,,,
1876,10:10:14,5032754,0.26,4.47,23,243,37,21,972,00:00:49,,,
1877,10:11:03,5032755,0.26,4.42,24,242,56,20,968,00:00:49,,,
1878,10:11:52,5032756,0.26,4.48,24,243,36,21,972,00:00:49,,,
1879,10:20:36,5032767,0.26,4.5,23,242,54,19,968,00:08:44,,,
1880,10:21:37,5032768,0.26,4.5,22,242,53,19,968,00:01:01,,,
1881,10:22:26,5032769,0.26,4.43,22,242,55,23,968,00:00:49,,,
1882,10:23:15,5032770,0.26,4.57,26,243,37,19,972,00:00:49,,,
1883,10:24:04,5032771,0.26,4.46,24,242,52,23,968,00:00:49,,,
1884,10:24:53,5032772,0.26,4.4,24,242,54,19,968,00:00:49,,,
1885,10:25:41,5032773,0.26,4.42,25,242,54,21,968,00:00:48,,,
1886,10:26:30,5032774,0.26,4.52,24,241,57,20,964,00:00:49,,,
1887,10:27:19,5032775,0.26,4.43,24,242,56,19,968,00:00:49,,,
1888,10:28:08,5032776,0.26,4.45,24,244,56,19,976,00:00:49,,,
1889,10:28:57,5032777,0.26,4.39,25,242,57,19,968,00:00:49,,,
1890,10:29:46,5032778,0.26,4.39,25,242,56,19,968,00:00:49,,,
1891,10:30:35,5032779,0.26,4.42,25,242,41,20,968,00:00:49,,,
1892,10:31:24,5032780,0.26,4.42,24,241,57,19,964,00:00:49,,,
1893,10:32:13,5032781,0.26,4.47,22,242,59,23,968,00:00:49,,,
1894,10:33:02,5032782,0.26,4.45,25,242,55,20,968,00:00:49,,,
1895,10:33:51,5032783,0.26,4.43,22,242,58,20,968,00:00:49,,,
1896,10:34:39,5032784,0.26,4.43,23,241,40,19,964,00:00:48,,,
1897,10:35:28,5032785,0.26,4.45,23,242,57,20,968,00:00:49,,,
1898,10:36:17,5032786,0.26,4.42,25,241,37,20,964,00:00:49,,,
1899,10:37:06,5032787,0.26,4.4,23,241,55,20,964,00:00:49,,,
1900,10:37:55,5032788,0.26,4.48,25,242,56,19,968,00:00:49,,,
1901,10:38:44,5032789,0.26,4.43,25,244,53,20,976,00:00:49,,,
1902,10:39:32,5032790,0.26,4.37,23,241,36,20,964,00:00:48,,,
1903,10:40:21,5032791,0.26,4.33,21,242,55,21,968,00:00:49,,,
1904,10:41:10,5032792,0.26,4.38,23,241,40,20,964,00:00:49,,,
1905,10:41:59,5032793,0.26,4.33,23,242,56,20,968,00:00:49,,,
1906,10:42:48,5032794,0.26,4.32,24,242,35,20,968,00:00:49,,,
1907,10:43:37,5032795,0.26,4.43,23,242,47,19,968,00:00:49,,,
1908,10:44:26,5032796,0.26,4.42,22,243,57,23,972,00:00:49,,,
1909,10:45:15,5032797,0.26,4.46,23,242,41,20,968,00:00:49,,,
1910,10:46:04,5032798,0.26,4.42,24,242,54,19,968,00:00:49,,,
1911,10:46:53,5032799,0.26,4.38,22,240,56,20,960,00:00:49,,,
1912,10:47:41,5032800,0.26,4.4,23,241,36,21,964,00:00:48,,,
1913,10:50:10,5032801,0.26,4.29,22,240,57,22,960,00:02:29,,,
1914,11:23:23,5032834,0.26,4.38,22,241,40,20,964,00:33:13,,,
1915,11:24:03,5032835,0.26,4.43,22,240,38,20,960,00:00:40,,,
1916,11:24:52,5032836,0.26,4.37,24,241,42,22,964,00:00:49,,,
1917,11:25:41,5032837,0.26,4.45,23,240,39,20,960,00:00:49,,,
1918,11:26:30,5032838,0.26,4.4,23,241,53,21,964,00:00:49,,,
1919,11:27:19,5032839,0.26,4.4,21,241,56,20,964,00:00:49,,,
1920,11:28:08,5032840,0.26,4.42,23,240,49,21,960,00:00:49,,,
1921,11:28:57,5032841,0.26,4.31,21,240,39,19,960,00:00:49,,,
1922,11:34:33,5032842,0.25,4.23,23,235,40,21,940,00:05:36,,,
1923,11:36:55,5032843,0.26,4.39,22,243,63,22,972,00:02:22,,,
1924,11:37:44,5032844,0.26,4.33,24,242,52,21,968,00:00:49,,,
1925,11:38:33,5032845,0.26,4.5,24,240,36,19,960,00:00:49,,,
1926,11:39:22,5032846,0.26,4.32,23,240,36,19,960,00:00:49,,,
1927,11:40:11,5032847,0.26,4.39,25,240,40,18,960,00:00:49,,,
1928,11:40:59,5032848,0.26,4.42,23,240,36,20,960,00:00:48,,,
1929,11:41:48,5032849,0.26,4.42,25,241,51,21,964,00:00:49,,,
1930,11:42:37,5032850,0.26,4.36,23,241,55,20,964,00:00:49,,,
1931,11:43:26,5032851,0.26,4.42,23,240,46,20,960,00:00:49,,,
1932,11:44:15,5032852,0.26,4.42,23,240,46,18,960,00:00:49,,,
1933,11:45:03,5032853,0.26,4.34,24,241,55,20,964,00:00:48,,,
1934,11:45:52,5032854,0.26,4.34,25,240,37,20,960,00:00:49,,,
1935,11:46:41,5032855,0.26,4.4,24,241,50,19,964,00:00:49,,,
1936,11:47:30,5032856,0.26,4.51,24,241,51,21,964,00:00:49,,,
1937,11:48:19,5032857,0.26,4.46,23,241,34,20,964,00:00:49,,,
1938,11:49:08,5032858,0.26,4.42,25,241,54,20,964,00:00:49,,,
1939,11:49:56,5032859,0.26,4.42,25,242,38,20,968,00:00:48,,,
1940,11:50:45,5032860,0.26,4.42,24,242,56,18,968,00:00:49,,,
1941,11:51:34,5032861,0.26,4.34,23,242,38,21,968,00:00:49,,,
1942,11:52:23,5032862,0.26,4.42,23,241,55,19,964,00:00:49,,,
1943,11:53:11,5032863,0.26,4.42,22,241,42,20,964,00:00:48,,,
1944,11:54:00,5032864,0.26,4.42,23,240,56,21,960,00:00:49,,,
1945,11:54:49,5032865,0.26,4.43,23,241,56,21,964,00:00:49,,,
1946,11:55:38,5032866,0.26,4.4,24,241,36,20,964,00:00:49,,,
1947,11:56:27,5032867,0.26,4.42,23,241,56,21,964,00:00:49,,,
1948,11:57:15,5032868,0.26,4.44,24,240,56,20,960,00:00:48,,,
1949,11:58:04,5032869,0.26,4.42,23,241,39,21,964,00:00:49,,,
1950,11:58:53,5032870,0.26,4.51,23,240,56,21,960,00:00:49,,,
1951,11:59:43,5032871,0.26,4.42,24,241,56,21,964,00:00:50,,,
1952,12:00:32,5032872,0.26,4.3,24,242,56,21,968,00:00:49,,,
1953,12:01:20,5032873,0.26,4.43,22,241,36,20,964,00:00:48,,,
1954,12:02:08,5032874,0.26,4.43,25,241,55,21,964,00:00:48,,,
1955,12:02:57,5032875,0.26,4.42,25,241,51,21,964,00:00:49,,,
1956,12:03:46,5032876,0.26,4.47,25,241,57,21,964,00:00:49,,,
1957,12:04:35,5032877,0.26,4.45,22,241,54,20,964,00:00:49,,,
1958,12:05:24,5032878,0.26,4.42,24,241,50,19,964,00:00:49,,,
1959,12:06:13,5032879,0.26,4.43,22,242,57,21,968,00:00:49,,,
1960,12:07:02,5032880,0.26,4.4,23,241,41,21,964,00:00:49,,,
1961,12:07:50,5032881,0.26,4.4,25,241,38,20,964,00:00:48,,,
1962,12:08:39,5032882,0.26,4.4,24,241,55,21,964,00:00:49,,,
1963,12:09:28,5032883,0.26,4.42,23,241,57,21,964,00:00:49,,,
1964,12:10:17,5032884,0.26,4.42,26,241,56,21,964,00:00:49,,,
1965,12:11:06,5032885,0.26,4.33,25,241,54,19,964,00:00:49,,,
1966,12:11:54,5032886,0.26,4.47,25,241,40,19,964,00:00:48,,,
1967,12:12:43,5032887,0.26,4.46,24,241,57,19,964,00:00:49,,,
1968,12:13:32,5032888,0.26,4.47,23,242,39,19,968,00:00:49,,,
1969,12:14:20,5032889,0.26,4.47,23,242,54,20,968,00:00:48,,,
1970,12:15:09,5032890,0.26,4.46,22,241,41,19,964,00:00:49,,,
1971,12:15:58,5032891,0.26,4.42,22,245,37,20,980,00:00:49,,,
1972,12:16:47,5032892,0.26,4.51,25,241,58,20,964,00:00:49,,,
1973,12:17:35,5032893,0.26,4.4,25,242,55,21,968,00:00:48,,,
1974,12:18:24,5032894,0.26,4.36,24,241,54,20,964,00:00:49,,,
1975,12:19:13,5032895,0.26,4.42,23,242,47,20,968,00:00:49,,,
1976,12:20:02,5032896,0.26,4.34,24,243,38,21,972,00:00:49,,,
1977,12:20:50,5032897,0.26,4.42,24,243,36,20,972,00:00:48,,,
1978,12:21:39,5032898,0.26,4.39,22,242,57,20,968,00:00:49,,,
1979,12:22:28,5032899,0.26,4.33,24,241,35,21,964,00:00:49,,,
1980,12:23:17,5032900,0.26,4.45,24,242,47,20,968,00:00:49,,,
1981,12:24:05,5032901,0.26,4.43,25,241,36,20,964,00:00:48,,,
1982,12:24:54,5032902,0.26,4.48,23,241,50,19,964,00:00:49,,,
1983,12:25:43,5032903,0.26,4.47,23,241,35,20,964,00:00:49,,,
1984,12:26:32,5032904,0.26,4.45,25,242,55,19,968,00:00:49,,,
1985,12:27:21,5032905,0.26,4.51,25,241,37,19,964,00:00:49,,,
1986,12:28:09,5032906,0.26,4.26,21,241,55,21,964,00:00:48,,,
1987,12:28:58,5032907,0.26,4.43,23,242,49,20,968,00:00:49,,,
1988,12:29:47,5032908,0.26,4.4,25,241,54,19,964,00:00:49,,,
1989,13:21:02,5032969,0.26,4.52,23,242,41,18,968,00:51:15,,,
1990,13:21:45,5032970,0.26,4.43,24,242,37,20,968,00:00:43,,,
1991,13:22:34,5032971,0.26,4.42,25,241,52,20,964,00:00:49,,,
1992,13:23:23,5032972,0.26,4.53,25,243,54,20,972,00:00:49,,,
1993,13:24:14,5032973,0.26,4.42,24,242,54,20,968,00:00:51,,,
1994,13:24:59,5032974,0.26,4.51,24,241,53,20,964,00:00:45,,,
1995,13:25:46,5032975,0.26,4.47,24,242,50,19,968,00:00:47,,,
1996,13:26:34,5032976,0.26,4.42,22,242,55,20,968,00:00:48,,,
1997,13:27:21,5032977,0.26,4.42,24,242,53,21,968,00:00:47,,,
1998,13:28:09,5032978,0.26,4.48,25,242,37,20,968,00:00:48,,,
1999,13:28:57,5032979,0.26,4.49,23,242,56,21,968,00:00:48,,,
2000,13:29:44,5032980,0.26,4.5,24,242,57,20,968,00:00:47,,,
2001,13:30:32,5032981,0.26,4.45,24,241,53,20,964,00:00:48,,,
2002,13:31:19,5032982,0.26,4.46,23,242,36,19,968,00:00:47,,,
2003,13:32:07,5032983,0.26,4.33,24,242,55,21,968,00:00:48,,,
2004,13:32:54,5032984,0.26,4.47,25,242,37,19,968,00:00:47,,,
2005,13:33:42,5032985,0.26,4.48,24,242,54,19,968,00:00:48,,,
2006,13:34:29,5032986,0.26,4.43,23,241,53,21,964,00:00:47,,,
2007,13:35:17,5032987,0.26,4.42,25,242,54,21,968,00:00:48,,,
2008,13:36:04,5032988,0.26,4.4,23,242,39,19,968,00:00:47,,,
2009,13:37:10,5032989,0.26,4.24,25,243,56,23,972,00:01:06,,,
2010,13:40:18,5032990,0.26,4.4,23,235,58,21,940,00:03:08,,,
2011,13:41:06,5032991,0.26,4.32,23,241,54,19,964,00:00:48,,,
2012,13:41:54,5032992,0.26,4.42,23,240,57,19,960,00:00:48,,,
2013,13:42:42,5032993,0.26,4.43,24,241,36,18,964,00:00:48,,,
2014,13:43:29,5032994,0.26,4.42,25,241,54,18,964,00:00:47,,,
2015,13:44:17,5032995,0.26,4.51,24,240,52,20,960,00:00:48,,,
2016,13:45:04,5032996,0.26,4.52,22,240,37,19,960,00:00:47,,,
2017,13:45:52,5032997,0.26,4.46,25,241,40,18,964,00:00:48,,,
2018,13:46:40,5032998,0.26,4.47,25,242,55,19,968,00:00:48,,,
2019,13:47:27,5032999,0.26,4.27,22,242,41,25,968,00:00:47,,,
2020,13:48:15,5033000,0.26,4.44,25,242,49,19,968,00:00:48,,,
2021,13:49:03,5033001,0.26,4.35,25,242,36,19,968,00:00:48,,,
2022,13:49:51,5033002,0.26,4.36,22,241,50,20,964,00:00:48,,,
2023,13:50:38,5033003,0.26,4.42,23,242,59,22,968,00:00:47,,,
2024,13:51:26,5033004,0.26,4.51,22,243,53,20,972,00:00:48,,,
2025,13:52:14,5033005,0.26,4.44,22,242,39,19,968,00:00:48,,,
2026,13:53:01,5033006,0.26,4.49,22,242,54,20,968,00:00:47,,,
2027,13:53:49,5033007,0.26,4.32,25,243,36,20,972,00:00:48,,,
2028,13:54:36,5033008,0.26,4.72,25,243,47,21,972,00:00:47,,,
2029,13:55:24,5033009,0.26,4.45,25,242,36,19,968,00:00:48,,,
2030,13:56:12,5033010,0.26,4.42,23,242,56,20,968,00:00:48,,,
2031,13:56:59,5033011,0.26,4.35,25,241,57,20,964,00:00:47,,,
2032,13:57:47,5033012,0.26,4.47,26,242,57,23,968,00:00:48,,,
2033,13:58:34,5033013,0.26,4.43,24,242,41,18,968,00:00:47,,,
2034,14:00:57,5033014,0.26,4.43,25,244,58,23,976,00:02:23,,,
2035,14:01:44,5033015,0.26,4.4,25,242,46,20,968,00:00:47,,,
2036,14:02:32,5033016,0.26,4.42,24,241,57,20,964,00:00:48,,,
2037,14:03:19,5033017,0.26,4.44,25,241,55,20,964,00:00:47,,,
2038,14:04:07,5033018,0.26,4.36,23,242,35,20,968,00:00:48,,,
2039,14:04:56,5033019,0.26,4.43,24,243,42,22,972,00:00:49,,,
2040,14:05:42,5033020,0.26,4.33,24,242,46,19,968,00:00:46,,,
2041,14:06:30,5033021,0.26,4.42,22,242,41,20,968,00:00:48,,,
2042,14:07:18,5033022,0.26,4.38,21,242,41,20,968,00:00:48,,,
2043,14:08:06,5033023,0.26,4.33,24,242,36,20,968,00:00:48,,,
2044,14:08:53,5033024,0.26,4.42,24,242,37,19,968,00:00:47,,,
2045,14:09:41,5033025,0.26,4.43,24,242,55,20,968,00:00:48,,,
2046,14:10:28,5033026,0.26,4.33,23,243,48,20,972,00:00:47,,,
2047,14:11:16,5033027,0.26,4.39,24,242,36,20,968,00:00:48,,,
2048,14:12:04,5033028,0.26,4.37,22,242,40,19,968,00:00:48,,,
2049,14:12:52,5033029,0.26,4.32,22,243,40,20,972,00:00:48,,,
2050,14:13:40,5033030,0.26,4.34,24,242,37,20,968,00:00:48,,,
2051,14:14:27,5033031,0.26,4.52,25,243,56,20,972,00:00:47,,,
2052,14:15:15,5033032,0.26,4.29,23,242,40,20,968,00:00:48,,,
2053,14:16:02,5033033,0.26,4.42,23,242,35,19,968,00:00:47,,,
2054,14:16:50,5033034,0.26,4.4,23,242,37,20,968,00:00:48,,,
2055,14:17:37,5033035,0.26,4.42,23,242,52,19,968,00:00:47,,,
2056,14:18:25,5033036,0.26,4.42,25,242,36,19,968,00:00:48,,,
2057,14:19:13,5033037,0.26,4.42,23,242,36,19,968,00:00:48,,,
2058,14:20:01,5033038,0.26,4.4,23,242,56,20,968,00:00:48,,,
2059,14:20:49,5033039,0.26,4.43,22,242,39,19,968,00:00:48,,,
2060,14:21:36,5033040,0.26,4.38,23,243,36,19,972,00:00:47,,,
2061,14:22:24,5033041,0.26,4.33,24,242,41,19,968,00:00:48,,,
2062,14:23:12,5033042,0.26,4.4,24,242,47,19,968,00:00:48,,,
2063,14:24:00,5033043,0.26,4.34,24,242,41,22,968,00:00:48,,,
2064,14:24:48,5033044,0.26,4.32,23,242,53,21,968,00:00:48,,,
2065,14:25:36,5033045,0.26,4.37,23,242,35,20,968,00:00:48,,,
2066,14:26:23,5033046,0.26,4.28,22,242,34,21,968,00:00:47,,,
2067,14:27:11,5033047,0.26,4.38,24,243,40,20,972,00:00:48,,,
2068,14:28:04,5033048,0.26,4.43,24,237,36,19,948,00:00:53,,,
2069,14:28:51,5033049,0.26,4.39,23,242,55,17,968,00:00:47,,,
2070,14:29:39,5033050,0.26,4.47,25,242,40,15,968,00:00:48,,,
2071,14:30:27,5033051,0.26,4.42,24,243,41,17,972,00:00:48,,,
2072,14:31:15,5033052,0.26,4.43,25,242,37,16,968,00:00:48,,,
2073,14:32:02,5033053,0.26,4.47,22,242,39,19,968,00:00:47,,,
2074,14:32:50,5033054,0.26,4.42,23,242,55,18,968,00:00:48,,,
2075,14:33:37,5033055,0.26,4.47,24,242,40,19,968,00:00:47,,,
2076,14:34:25,5033056,0.26,4.4,24,243,55,20,972,00:00:48,,,
2077,14:35:13,5033057,0.26,4.48,25,242,35,19,968,00:00:48,,,
2078,14:36:00,5033058,0.26,4.33,24,242,49,20,968,00:00:47,,,
2079,14:36:48,5033059,0.26,4.39,24,243,57,21,972,00:00:48,,,
2080,14:37:35,5033060,0.26,4.38,23,242,41,19,968,00:00:47,,,
2081,14:38:23,5033061,0.26,4.43,23,243,51,20,972,00:00:48,,,
2082,14:39:11,5033062,0.26,4.37,23,243,53,20,972,00:00:48,,,
2083,14:39:59,5033063,0.26,4.32,25,242,54,20,968,00:00:48,,,
2084,14:40:47,5033064,0.26,4.29,24,242,41,20,968,00:00:48,,,
2085,14:41:34,5033065,0.26,4.4,23,242,53,19,968,00:00:47,,,
2086,14:42:22,5033066,0.26,4.42,24,241,55,20,964,00:00:48,,,
2087,14:43:10,5033067,0.26,4.42,23,242,36,19,968,00:00:48,,,
2088,14:43:58,5033068,0.26,4.4,24,242,38,19,968,00:00:48,,,
2089,14:44:45,5033069,0.26,4.31,23,242,53,19,968,00:00:47,,,
2090,14:45:33,5033070,0.26,4.07,21,242,52,20,968,00:00:48,,,
2091,14:46:21,5033071,0.26,4.42,24,242,40,21,968,00:00:48,,,
2092,14:47:16,5033072,0.26,4.42,25,244,37,19,976,00:00:55,,,
2093,17:02:11,5033074,0.26,0.25,6,77,100,65535,308,02:14:55,,,
2094,17:03:12,5033075,0.26,0.24,6,83,213,51,332,00:01:01,,,
2095,17:04:37,5033076,0.25,0.24,6,82,197,53,328,00:01:25,,,
2096,17:05:46,5033077,0.25,0.24,6,94,1,43,376,00:01:09,,,
2097,17:06:24,5033078,0.25,0.25,6,73,1,37,292,00:00:38,,,
2098,17:07:11,5033079,0.26,0.25,6,72,1,36,288,00:00:47,,,
2099,17:07:59,5033080,0.26,4.67,23,244,41,21,976,00:00:48,,,
2100,17:08:53,5033081,0.26,4.5,23,242,45,21,968,00:00:54,,,
2101,17:12:25,5033082,0.26,4.53,22,239,35,34,956,00:03:32,,,
2102,17:13:13,5033083,0.26,4.64,23,241,41,22,964,00:00:48,,,
2103,17:14:08,5033084,0.26,4.63,23,241,41,21,964,00:00:55,,,
2104,17:14:54,5033085,0.26,4.6,25,242,44,22,968,00:00:46,,,
2105,17:16:32,5033086,0.25,4.5,23,236,40,22,944,00:01:38,,,
2106,17:17:19,5033087,0.26,4.6,24,241,40,22,964,00:00:47,,,
2107,17:18:06,5033088,0.26,4.61,24,242,41,22,968,00:00:47,,,
2108,17:18:54,5033089,0.26,4.51,24,240,41,22,960,00:00:48,,,
2109,17:19:42,5033090,0.26,4.59,24,242,46,22,968,00:00:48,,,
2110,17:20:29,5033091,0.26,4.95,26,241,42,23,964,00:00:47,,,
2111,17:21:17,5033092,0.26,4.63,24,241,45,25,964,00:00:48,,,
2112,17:22:04,5033093,0.26,4.53,24,241,40,22,964,00:00:47,,,
